name,age,pop,sex
Kansas,61,17829,2
Kansas,62,17148,2
Kansas,63,16534,2
Kansas,64,15627,2
Kansas,65,15095,2
Kansas,66,14758,2
Kansas,67,15534,2
Kansas,68,11133,2
Kansas,69,11136,2
Kansas,70,11166,2
Kansas,71,11317,2
Kansas,72,9954,2
Kansas,73,9262,2
Kansas,74,8760,2
Kansas,75,8379,2
Kansas,76,8380,2
Kansas,77,7736,2
Kansas,78,7441,2
Kansas,79,7322,2
Kansas,80,6842,2
Kansas,81,6713,2
Kansas,82,6495,2
Kansas,83,6259,2
Kansas,84,6217,2
Kansas,85,41948,2
Kansas,999,1453607,2
Kentucky,0,55075,0
Kentucky,1,55600,0
Kentucky,2,55238,0
Kentucky,3,55082,0
Kentucky,4,55238,0
Kentucky,5,54744,0
Kentucky,6,57008,0
Kentucky,7,57198,0
Kentucky,8,56687,0
Kentucky,9,56343,0
Kentucky,10,56647,0
Kentucky,11,56053,0
Kentucky,12,55523,0
Kentucky,13,57340,0
Kentucky,14,58182,0
Kentucky,15,57279,0
Kentucky,16,56741,0
Kentucky,17,56636,0
Kentucky,18,55826,0
Kentucky,19,57165,0
Kentucky,20,58909,0
Kentucky,21,60048,0
Kentucky,22,62719,0
Kentucky,23,65127,0
Kentucky,24,63641,0
Kentucky,25,58936,0
Kentucky,26,55710,0
Kentucky,27,53429,0
Kentucky,28,54192,0
Kentucky,29,54400,0
Kentucky,30,54423,0
Kentucky,31,55998,0
Kentucky,32,55809,0
Kentucky,33,57057,0
Kentucky,34,58367,0
Kentucky,35,55425,0
Kentucky,36,55170,0
Kentucky,37,54709,0
Kentucky,38,52895,0
Kentucky,39,54393,0
Kentucky,40,52804,0
Kentucky,41,54009,0
Kentucky,42,57454,0
Kentucky,43,60608,0
Kentucky,44,59816,0
Kentucky,45,57147,0
Kentucky,46,56303,0
Kentucky,47,56785,0
Kentucky,48,57969,0
Kentucky,49,62537,0
Kentucky,50,63501,0
Kentucky,51,63781,0
Kentucky,52,63328,0
Kentucky,53,64041,0
Kentucky,54,64422,0
Kentucky,55,62713,0
Kentucky,56,62931,0
Kentucky,57,62059,0
Kentucky,58,59892,0
Kentucky,59,59999,0
Kentucky,60,57976,0
Kentucky,61,55230,0
Kentucky,62,54063,0
Kentucky,63,52141,0
Kentucky,64,51035,0
Kentucky,65,50143,0
Kentucky,66,49133,0
Kentucky,67,51505,0
Kentucky,68,36990,0
Kentucky,69,36519,0
Kentucky,70,35514,0
Kentucky,71,36213,0
Kentucky,72,31681,0
Kentucky,73,29613,0
Kentucky,74,28076,0
Kentucky,75,26267,0
Kentucky,76,25023,0
Kentucky,77,21971,0
Kentucky,78,21097,0
Kentucky,79,20035,0
Kentucky,80,17934,0
Kentucky,81,16854,0
Kentucky,82,15702,0
Kentucky,83,14482,0
Kentucky,84,13867,0
Kentucky,85,75895,0
Kentucky,999,4394020,0
Kentucky,0,28258,1
Kentucky,1,28572,1
Kentucky,2,28225,1
Kentucky,3,28532,1
Kentucky,4,28369,1
Kentucky,5,27815,1
Kentucky,6,29021,1
Kentucky,7,29201,1
Kentucky,8,29072,1
Kentucky,9,28674,1
Kentucky,10,28838,1
Kentucky,11,28742,1
Kentucky,12,28553,1
Kentucky,13,29432,1
Kentucky,14,29892,1
Kentucky,15,29220,1
Kentucky,16,28978,1
Kentucky,17,28950,1
Kentucky,18,28796,1
Kentucky,19,29495,1
Kentucky,20,30593,1
Kentucky,21,30707,1
Kentucky,22,31743,1
Kentucky,23,32563,1
Kentucky,24,31536,1
Kentucky,25,29422,1
Kentucky,26,27898,1
Kentucky,27,26770,1
Kentucky,28,27377,1
Kentucky,29,27111,1
Kentucky,30,27103,1
Kentucky,31,27758,1
Kentucky,32,27588,1
Kentucky,33,28180,1
Kentucky,34,29060,1
Kentucky,35,27642,1
Kentucky,36,27586,1
Kentucky,37,27284,1
Kentucky,38,26289,1
Kentucky,39,27057,1
Kentucky,40,26279,1
Kentucky,41,26714,1
Kentucky,42,28740,1
Kentucky,43,30297,1
Kentucky,44,29826,1
Kentucky,45,28310,1
Kentucky,46,27816,1
Kentucky,47,28150,1
Kentucky,48,28741,1
Kentucky,49,31006,1
Kentucky,50,31164,1
Kentucky,51,31354,1
Kentucky,52,30828,1
Kentucky,53,31311,1
Kentucky,54,31675,1
Kentucky,55,30619,1
Kentucky,56,30404,1
Kentucky,57,29928,1
Kentucky,58,29068,1
Kentucky,59,29086,1
Kentucky,60,27899,1
Kentucky,61,26455,1
Kentucky,62,25988,1
Kentucky,63,25061,1
Kentucky,64,24435,1
Kentucky,65,24127,1
Kentucky,66,23424,1
Kentucky,67,24451,1
Kentucky,68,17444,1
Kentucky,69,17256,1
Kentucky,70,16549,1
Kentucky,71,16790,1
Kentucky,72,14587,1
Kentucky,73,13433,1
Kentucky,74,12654,1
Kentucky,75,11844,1
Kentucky,76,11233,1
Kentucky,77,9622,1
Kentucky,78,9169,1
Kentucky,79,8482,1
Kentucky,80,7445,1
Kentucky,81,6882,1
Kentucky,82,6340,1
Kentucky,83,5733,1
Kentucky,84,5183,1
Kentucky,85,24724,1
Kentucky,999,2156428,1
Kentucky,0,26817,2
Kentucky,1,27028,2
Kentucky,2,27013,2
Kentucky,3,26550,2
Kentucky,4,26869,2
Kentucky,5,26929,2
Kentucky,6,27987,2
Kentucky,7,27997,2
Kentucky,8,27615,2
Kentucky,9,27669,2
Kentucky,10,27809,2
Kentucky,11,27311,2
Kentucky,12,26970,2
Kentucky,13,27908,2
Kentucky,14,28290,2
Kentucky,15,28059,2
Kentucky,16,27763,2
Kentucky,17,27686,2
Kentucky,18,27030,2
Kentucky,19,27670,2
Kentucky,20,28316,2
Kentucky,21,29341,2
Kentucky,22,30976,2
Kentucky,23,32564,2
Kentucky,24,32105,2
Kentucky,25,29514,2
Kentucky,26,27812,2
Kentucky,27,26659,2
Kentucky,28,26815,2
Kentucky,29,27289,2
Kentucky,30,27320,2
Kentucky,31,28240,2
Kentucky,32,28221,2
Kentucky,33,28877,2
Kentucky,34,29307,2
Kentucky,35,27783,2
Kentucky,36,27584,2
Kentucky,37,27425,2
Kentucky,38,26606,2
Kentucky,39,27336,2
Kentucky,40,26525,2
Kentucky,41,27295,2
Kentucky,42,28714,2
Kentucky,43,30311,2
Kentucky,44,29990,2
Kentucky,45,28837,2
Kentucky,46,28487,2
Kentucky,47,28635,2
Kentucky,48,29228,2
Kentucky,49,31531,2
Kentucky,50,32337,2
Kentucky,51,32427,2
Kentucky,52,32500,2
Kentucky,53,32730,2
Kentucky,54,32747,2
Kentucky,55,32094,2
Kentucky,56,32527,2
Kentucky,57,32131,2
Kentucky,58,30824,2
Kentucky,59,30913,2
Kentucky,60,30077,2
Kentucky,61,28775,2
Kentucky,62,28075,2
Kentucky,63,27080,2
Kentucky,64,26600,2
Kentucky,65,26016,2
Kentucky,66,25709,2
Kentucky,67,27054,2
Kentucky,68,19546,2
Kentucky,69,19263,2
Kentucky,70,18965,2
Kentucky,71,19423,2
Kentucky,72,17094,2
Kentucky,73,16180,2
Kentucky,74,15422,2
Kentucky,75,14423,2
Kentucky,76,13790,2
Kentucky,77,12349,2
Kentucky,78,11928,2
Kentucky,79,11553,2
Kentucky,80,10489,2
Kentucky,81,9972,2
Kentucky,82,9362,2
Kentucky,83,8749,2
Kentucky,84,8684,2
Kentucky,85,51171,2
Kentucky,999,2237592,2
Louisiana,0,61601,0
Louisiana,1,61670,0
Louisiana,2,61775,0
Louisiana,3,61750,0
Louisiana,4,61838,0
Louisiana,5,62019,0
Louisiana,6,63957,0
Louisiana,7,64117,0
Louisiana,8,62346,0
Louisiana,9,61431,0
Louisiana,10,61150,0
Louisiana,11,60562,0
Louisiana,12,60248,0
Louisiana,13,62117,0
Louisiana,14,63452,0
Louisiana,15,61959,0
Louisiana,16,61179,0
Louisiana,17,60321,0
Louisiana,18,58335,0
Louisiana,19,58026,0
Louisiana,20,62209,0
Louisiana,21,65223,0
Louisiana,22,69714,0
Louisiana,23,74287,0
Louisiana,24,73419,0
Louisiana,25,69529,0
Louisiana,26,66000,0
Louisiana,27,65506,0
Louisiana,28,66413,0
Louisiana,29,67490,0
Louisiana,30,65688,0
Louisiana,31,65962,0
Louisiana,32,65743,0
Louisiana,33,64469,0
Louisiana,34,65046,0
Louisiana,35,59689,0
Louisiana,36,58354,0
Louisiana,37,57187,0
Louisiana,38,54393,0
Louisiana,39,54049,0
Louisiana,40,52327,0
Louisiana,41,53224,0
Louisiana,42,55622,0
Louisiana,43,58298,0
Louisiana,44,58209,0
Louisiana,45,56375,0
Louisiana,46,56078,0
Louisiana,47,56612,0
Louisiana,48,57913,0
Louisiana,49,62126,0
Louisiana,50,63481,0
Louisiana,51,63728,0
Louisiana,52,63870,0
Louisiana,53,65369,0
Louisiana,54,66620,0
Louisiana,55,64749,0
Louisiana,56,63900,0
Louisiana,57,64113,0
Louisiana,58,62036,0
Louisiana,59,61844,0
Louisiana,60,58965,0
Louisiana,61,55688,0
Louisiana,62,53804,0
Louisiana,63,52360,0
Louisiana,64,50356,0
Louisiana,65,48407,0
Louisiana,66,47173,0
Louisiana,67,49326,0
Louisiana,68,35851,0
Louisiana,69,35664,0
Louisiana,70,34426,0
Louisiana,71,34625,0
Louisiana,72,30455,0
Louisiana,73,28082,0
Louisiana,74,26723,0
Louisiana,75,24759,0
Louisiana,76,23765,0
Louisiana,77,21540,0
Louisiana,78,20532,0
Louisiana,79,19572,0
Louisiana,80,17341,0
Louisiana,81,16559,0
Louisiana,82,15682,0
Louisiana,83,14526,0
Louisiana,84,13460,0
Louisiana,85,74426,0
Louisiana,999,4630784,0
Louisiana,0,31401,1
Louisiana,1,31464,1
Louisiana,2,31486,1
Louisiana,3,31595,1
Louisiana,4,31358,1
Louisiana,5,31688,1
Louisiana,6,32414,1
Louisiana,7,32726,1
Louisiana,8,31887,1
Louisiana,9,31327,1
Louisiana,10,31210,1
Louisiana,11,30846,1
Louisiana,12,30779,1
Louisiana,13,31714,1
Louisiana,14,32352,1
Louisiana,15,31631,1
Louisiana,16,31240,1
Louisiana,17,30723,1
Louisiana,18,29713,1
Louisiana,19,29460,1
Louisiana,20,31260,1
Louisiana,21,33022,1
Louisiana,22,34843,1
Louisiana,23,36678,1
Louisiana,24,36129,1
Louisiana,25,34170,1
Louisiana,26,32599,1
Louisiana,27,32849,1
Louisiana,28,32995,1
Louisiana,29,33250,1
Louisiana,30,32433,1
Louisiana,31,32552,1
Louisiana,32,32526,1
Louisiana,33,31948,1
Louisiana,34,32370,1
Louisiana,35,29380,1
Louisiana,36,29026,1
Louisiana,37,28070,1
Louisiana,38,26640,1
Louisiana,39,26577,1
Louisiana,40,25746,1
Louisiana,41,26102,1
Louisiana,42,27274,1
Louisiana,43,28252,1
Louisiana,44,28447,1
Louisiana,45,27745,1
Louisiana,46,27468,1
Louisiana,47,27670,1
Louisiana,48,28130,1
Louisiana,49,30375,1
Louisiana,50,31045,1
Louisiana,51,31040,1
Louisiana,52,30774,1
Louisiana,53,31605,1
Louisiana,54,32311,1
Louisiana,55,31529,1
Louisiana,56,30916,1
Louisiana,57,31109,1
Louisiana,58,29898,1
Louisiana,59,29720,1
Louisiana,60,28180,1
Louisiana,61,26841,1
Louisiana,62,25724,1
Louisiana,63,24720,1
Louisiana,64,23856,1
Louisiana,65,22890,1
Louisiana,66,22477,1
Louisiana,67,23340,1
Louisiana,68,16730,1
Louisiana,69,16446,1
Louisiana,70,15856,1
Louisiana,71,15904,1
Louisiana,72,13701,1
Louisiana,73,12493,1
Louisiana,74,11883,1
Louisiana,75,10900,1
Louisiana,76,10355,1
Louisiana,77,9343,1
Louisiana,78,8706,1
Louisiana,79,8229,1
Louisiana,80,7204,1
Louisiana,81,6759,1
Louisiana,82,6147,1
Louisiana,83,5553,1
Louisiana,84,5153,1
Louisiana,85,25016,1
Louisiana,999,2257893,1
Louisiana,0,30200,2
Louisiana,1,30206,2
Louisiana,2,30289,2
Louisiana,3,30155,2
Louisiana,4,30480,2
Louisiana,5,30331,2
Louisiana,6,31543,2
Louisiana,7,31391,2
Louisiana,8,30459,2
Louisiana,9,30104,2
Louisiana,10,29940,2
Louisiana,11,29716,2
Louisiana,12,29469,2
Louisiana,13,30403,2
Louisiana,14,31100,2
Louisiana,15,30328,2
Louisiana,16,29939,2
Louisiana,17,29598,2
Louisiana,18,28622,2
Louisiana,19,28566,2
Louisiana,20,30949,2
Louisiana,21,32201,2
Louisiana,22,34871,2
Louisiana,23,37609,2
Louisiana,24,37290,2
Louisiana,25,35359,2
Louisiana,26,33401,2
Louisiana,27,32657,2
Louisiana,28,33418,2
Louisiana,29,34240,2
Louisiana,30,33255,2
Louisiana,31,33410,2
Louisiana,32,33217,2
Louisiana,33,32521,2
Louisiana,34,32676,2
Louisiana,35,30309,2
Louisiana,36,29328,2
Louisiana,37,29117,2
Louisiana,38,27753,2
Louisiana,39,27472,2
Louisiana,40,26581,2
Louisiana,41,27122,2
Louisiana,42,28348,2
Louisiana,43,30046,2
Louisiana,44,29762,2
Louisiana,45,28630,2
Louisiana,46,28610,2
Louisiana,47,28942,2
Louisiana,48,29783,2
Louisiana,49,31751,2
Louisiana,50,32436,2
Louisiana,51,32688,2
Louisiana,52,33096,2
Louisiana,53,33764,2
Louisiana,54,34309,2
Louisiana,55,33220,2
Louisiana,56,32984,2
Louisiana,57,33004,2
Louisiana,58,32138,2
Louisiana,59,32124,2
Louisiana,60,30785,2
Louisiana,61,28847,2
Louisiana,62,28080,2
Louisiana,63,27640,2
Louisiana,64,26500,2
Louisiana,65,25517,2
Louisiana,66,24696,2
Louisiana,67,25986,2
Louisiana,68,19121,2
Louisiana,69,19218,2
Louisiana,70,18570,2
Louisiana,71,18721,2
Louisiana,72,16754,2
Louisiana,73,15589,2
Louisiana,74,14840,2
Louisiana,75,13859,2
Louisiana,76,13410,2
Louisiana,77,12197,2
Louisiana,78,11826,2
Louisiana,79,11343,2
Louisiana,80,10137,2
Louisiana,81,9800,2
Louisiana,82,9535,2
Louisiana,83,8973,2
Louisiana,84,8307,2
Louisiana,85,49410,2
Louisiana,999,2372891,2
Maine,0,12709,0
Maine,1,12872,0
Maine,2,13051,0
Maine,3,12909,0
Maine,4,13238,0
Maine,5,13557,0
Maine,6,14034,0
Maine,7,14275,0
Maine,8,14541,0
Maine,9,14774,0
Maine,10,14772,0
Maine,11,14630,0
Maine,12,14735,0
Maine,13,15192,0
Maine,14,15615,0
Maine,15,15759,0
Maine,16,16066,0
Maine,17,16248,0
Maine,18,16807,0
Maine,19,16965,0
Maine,20,16542,0
Maine,21,16107,0
Maine,22,15544,0
Maine,23,14990,0
Maine,24,15433,0
Maine,25,15438,0
Maine,26,15666,0
Maine,27,15591,0
Maine,28,15525,0
Maine,29,15359,0
Maine,30,14711,0
Maine,31,14817,0
Maine,32,14899,0
Maine,33,15065,0
Maine,34,15028,0
Maine,35,14686,0
Maine,36,14586,0
Maine,37,14241,0
Maine,38,14107,0
Maine,39,14791,0
Maine,40,14704,0
Maine,41,15364,0
Maine,42,16645,0
Maine,43,17906,0
Maine,44,18023,0
Maine,45,17568,0
Maine,46,17810,0
Maine,47,18340,0
Maine,48,18707,0
Maine,49,19854,0
Maine,50,20901,0
Maine,51,21305,0
Maine,52,21620,0
Maine,53,22132,0
Maine,54,22082,0
Maine,55,22014,0
Maine,56,22013,0
Maine,57,22001,0
Maine,58,21180,0
Maine,59,20950,0
Maine,60,20861,0
Maine,61,20231,0
Maine,62,19666,0
Maine,63,18882,0
Maine,64,18559,0
Maine,65,18310,0
Maine,66,18329,0
Maine,67,19194,0
Maine,68,13346,0
Maine,69,13177,0
Maine,70,13246,0
Maine,71,13509,0
Maine,72,11536,0
Maine,73,10215,0
Maine,74,9514,0
Maine,75,9014,0
Maine,76,8684,0
Maine,77,8042,0
Maine,78,7745,0
Maine,79,7351,0
Maine,80,6583,0
Maine,81,6465,0
Maine,82,6293,0
Maine,83,5853,0
Maine,84,5380,0
Maine,85,31721,0
Maine,999,1328700,0
Maine,0,6516,1
Maine,1,6609,1
Maine,2,6678,1
Maine,3,6560,1
Maine,4,6863,1
Maine,5,6897,1
Maine,6,7207,1
Maine,7,7301,1
Maine,8,7490,1
Maine,9,7566,1
Maine,10,7617,1
Maine,11,7492,1
Maine,12,7567,1
Maine,13,7797,1
Maine,14,7996,1
Maine,15,8054,1
Maine,16,8291,1
Maine,17,8340,1
Maine,18,8626,1
Maine,19,8825,1
Maine,20,8635,1
Maine,21,8261,1
Maine,22,7918,1
Maine,23,7618,1
Maine,24,7674,1
Maine,25,7746,1
Maine,26,7877,1
Maine,27,7783,1
Maine,28,7754,1
Maine,29,7620,1
Maine,30,7231,1
Maine,31,7332,1
Maine,32,7220,1
Maine,33,7429,1
Maine,34,7529,1
Maine,35,7235,1
Maine,36,7163,1
Maine,37,6975,1
Maine,38,6971,1
Maine,39,7244,1
Maine,40,7153,1
Maine,41,7487,1
Maine,42,8177,1
Maine,43,8814,1
Maine,44,8933,1
Maine,45,8665,1
Maine,46,8691,1
Maine,47,8883,1
Maine,48,9239,1
Maine,49,9705,1
Maine,50,10273,1
Maine,51,10379,1
Maine,52,10637,1
Maine,53,10780,1
Maine,54,10768,1
Maine,55,10699,1
Maine,56,10616,1
Maine,57,10772,1
Maine,58,10198,1
Maine,59,10189,1
Maine,60,10111,1
Maine,61,9731,1
Maine,62,9496,1
Maine,63,9004,1
Maine,64,9070,1
Maine,65,8894,1
Maine,66,8958,1
Maine,67,9478,1
Maine,68,6575,1
Maine,69,6366,1
Maine,70,6381,1
Maine,71,6482,1
Maine,72,5463,1
Maine,73,4816,1
Maine,74,4353,1
Maine,75,4167,1
Maine,76,3898,1
Maine,77,3652,1
Maine,78,3559,1
Maine,79,3259,1
Maine,80,2916,1
Maine,81,2807,1
Maine,82,2695,1
Maine,83,2362,1
Maine,84,2109,1
Maine,85,10862,1
Maine,999,650029,1
Maine,0,6193,2
Maine,1,6263,2
Maine,2,6373,2
Maine,3,6349,2
Maine,4,6375,2
Maine,5,6660,2
Maine,6,6827,2
Maine,7,6974,2
Maine,8,7051,2
Maine,9,7208,2
Maine,10,7155,2
Maine,11,7138,2
Maine,12,7168,2
Maine,13,7395,2
Maine,14,7619,2
Maine,15,7705,2
Maine,16,7775,2
Maine,17,7908,2
Maine,18,8181,2
Maine,19,8140,2
Maine,20,7907,2
Maine,21,7846,2
Maine,22,7626,2
Maine,23,7372,2
Maine,24,7759,2
Maine,25,7692,2
Maine,26,7789,2
Maine,27,7808,2
Maine,28,7771,2
Maine,29,7739,2
Maine,30,7480,2
Maine,31,7485,2
Maine,32,7679,2
Maine,33,7636,2
Maine,34,7499,2
Maine,35,7451,2
Maine,36,7423,2
Maine,37,7266,2
Maine,38,7136,2
Maine,39,7547,2
Maine,40,7551,2
Maine,41,7877,2
Maine,42,8468,2
Maine,43,9092,2
Maine,44,9090,2
Maine,45,8903,2
Maine,46,9119,2
Maine,47,9457,2
Maine,48,9468,2
Maine,49,10149,2
Maine,50,10628,2
Maine,51,10926,2
Maine,52,10983,2
Maine,53,11352,2
Maine,54,11314,2
Maine,55,11315,2
Maine,56,11397,2
Maine,57,11229,2
Maine,58,10982,2
Maine,59,10761,2
Maine,60,10750,2
Maine,61,10500,2
Maine,62,10170,2
Maine,63,9878,2
Maine,64,9489,2
Maine,65,9416,2
Maine,66,9371,2
Maine,67,9716,2
Maine,68,6771,2
Maine,69,6811,2
Maine,70,6865,2
Maine,71,7027,2
Maine,72,6073,2
Maine,73,5399,2
Maine,74,5161,2
Maine,75,4847,2
Maine,76,4786,2
Maine,77,4390,2
Maine,78,4186,2
Maine,79,4092,2
Maine,80,3667,2
Maine,81,3658,2
Maine,82,3598,2
Maine,83,3491,2
Maine,84,3271,2
Maine,85,20859,2
Maine,999,678671,2
Maryland,0,73284,0
Maryland,1,73552,0
Maryland,2,73825,0
Maryland,3,75016,0
Maryland,4,74077,0
Maryland,5,73855,0
Maryland,6,75892,0
Maryland,7,75770,0
Maryland,8,75070,0
Maryland,9,74391,0
Maryland,10,74863,0
Maryland,11,74066,0
Maryland,12,74055,0
Maryland,13,76578,0
Maryland,14,77224,0
Maryland,15,76151,0
Maryland,16,76158,0
Maryland,17,76717,0
Maryland,18,79703,0
Maryland,19,77624,0
Maryland,20,77907,0
Maryland,21,79206,0
Maryland,22,77788,0
Maryland,23,80249,0
Maryland,24,83676,0
Maryland,25,81995,0
Maryland,26,83335,0
Maryland,27,83088,0
Maryland,28,82545,0
Maryland,29,82988,0
Maryland,30,79955,0
Maryland,31,81170,0
Maryland,32,81291,0
Maryland,33,80107,0
Maryland,34,81675,0
Maryland,35,76550,0
Maryland,36,75094,0
Maryland,37,74082,0
Maryland,38,71557,0
Maryland,39,73420,0
Maryland,40,70523,0
Maryland,41,73132,0
Maryland,42,78198,0
Maryland,43,83179,0
Maryland,44,84799,0
Maryland,45,81349,0
Maryland,46,81572,0
Maryland,47,82525,0
Maryland,48,84834,0
Maryland,49,89798,0
Maryland,50,92026,0
Maryland,51,90721,0
Maryland,52,89909,0
Maryland,53,90900,0
Maryland,54,90901,0
Maryland,55,87817,0
Maryland,56,86329,0
Maryland,57,84458,0
Maryland,58,80413,0
Maryland,59,79445,0
Maryland,60,75095,0
Maryland,61,72495,0
Maryland,62,68636,0
Maryland,63,66451,0
Maryland,64,63966,0
Maryland,65,62335,0
Maryland,66,61723,0
Maryland,67,64135,0
Maryland,68,46735,0
Maryland,69,45836,0
Maryland,70,44192,0
Maryland,71,45060,0
Maryland,72,39400,0
Maryland,73,35216,0
Maryland,74,32709,0
Maryland,75,30626,0
Maryland,76,29194,0
Maryland,77,26478,0
Maryland,78,25087,0
Maryland,79,23772,0
Maryland,80,21534,0
Maryland,81,21111,0
Maryland,82,19866,0
Maryland,83,18615,0
Maryland,84,17628,0
Maryland,85,111008,0
Maryland,999,5947280,0
Maryland,0,37442,1
Maryland,1,37427,1
Maryland,2,37690,1
Maryland,3,38463,1
Maryland,4,37827,1
Maryland,5,37648,1
Maryland,6,38633,1
Maryland,7,38882,1
Maryland,8,38170,1
Maryland,9,37729,1
Maryland,10,38167,1
Maryland,11,37795,1
Maryland,12,37832,1
Maryland,13,39171,1
Maryland,14,39350,1
Maryland,15,38737,1
Maryland,16,38999,1
Maryland,17,38917,1
Maryland,18,40566,1
Maryland,19,39811,1
Maryland,20,39904,1
Maryland,21,40239,1
Maryland,22,39090,1
Maryland,23,40084,1
Maryland,24,42336,1
Maryland,25,41209,1
Maryland,26,41350,1
Maryland,27,41089,1
Maryland,28,40611,1
Maryland,29,40868,1
Maryland,30,38836,1
Maryland,31,39691,1
Maryland,32,39646,1
Maryland,33,38927,1
Maryland,34,39969,1
Maryland,35,37249,1
Maryland,36,36505,1
Maryland,37,35779,1
Maryland,38,34489,1
Maryland,39,35346,1
Maryland,40,33926,1
Maryland,41,35025,1
Maryland,42,37312,1
Maryland,43,39741,1
Maryland,44,40924,1
Maryland,45,38903,1
Maryland,46,38955,1
Maryland,47,39338,1
Maryland,48,40656,1
Maryland,49,43236,1
Maryland,50,44246,1
Maryland,51,43368,1
Maryland,52,43008,1
Maryland,53,43520,1
Maryland,54,43794,1
Maryland,55,41803,1
Maryland,56,41456,1
Maryland,57,40149,1
Maryland,58,38144,1
Maryland,59,37801,1
Maryland,60,35296,1
Maryland,61,33819,1
Maryland,62,32122,1
Maryland,63,30906,1
Maryland,64,29852,1
Maryland,65,28928,1
Maryland,66,28563,1
Maryland,67,29691,1
Maryland,68,21538,1
Maryland,69,20942,1
Maryland,70,20063,1
Maryland,71,20537,1
Maryland,72,17843,1
Maryland,73,15637,1
Maryland,74,14500,1
Maryland,75,13618,1
Maryland,76,12765,1
Maryland,77,11587,1
Maryland,78,10841,1
Maryland,79,9987,1
Maryland,80,8893,1
Maryland,81,8706,1
Maryland,82,8009,1
Maryland,83,7400,1
Maryland,84,6875,1
Maryland,85,36441,1
Maryland,999,2873137,1
Maryland,0,35842,2
Maryland,1,36125,2
Maryland,2,36135,2
Maryland,3,36553,2
Maryland,4,36250,2
Maryland,5,36207,2
Maryland,6,37259,2
Maryland,7,36888,2
Maryland,8,36900,2
Maryland,9,36662,2
Maryland,10,36696,2
Maryland,11,36271,2
Maryland,12,36223,2
Maryland,13,37407,2
Maryland,14,37874,2
Maryland,15,37414,2
Maryland,16,37159,2
Maryland,17,37800,2
Maryland,18,39137,2
Maryland,19,37813,2
Maryland,20,38003,2
Maryland,21,38967,2
Maryland,22,38698,2
Maryland,23,40165,2
Maryland,24,41340,2
Maryland,25,40786,2
Maryland,26,41985,2
Maryland,27,41999,2
Maryland,28,41934,2
Maryland,29,42120,2
Maryland,30,41119,2
Maryland,31,41479,2
Maryland,32,41645,2
Maryland,33,41180,2
Maryland,34,41706,2
Maryland,35,39301,2
Maryland,36,38589,2
Maryland,37,38303,2
Maryland,38,37068,2
Maryland,39,38074,2
Maryland,40,36597,2
Maryland,41,38107,2
Maryland,42,40886,2
Maryland,43,43438,2
Maryland,44,43875,2
Maryland,45,42446,2
Maryland,46,42617,2
Maryland,47,43187,2
Maryland,48,44178,2
Maryland,49,46562,2
Maryland,50,47780,2
Maryland,51,47353,2
Maryland,52,46901,2
Maryland,53,47380,2
Maryland,54,47107,2
Maryland,55,46014,2
Maryland,56,44873,2
Maryland,57,44309,2
Maryland,58,42269,2
Maryland,59,41644,2
Maryland,60,39799,2
Maryland,61,38676,2
Maryland,62,36514,2
Maryland,63,35545,2
Maryland,64,34114,2
Maryland,65,33407,2
Maryland,66,33160,2
Maryland,67,34444,2
Maryland,68,25197,2
Maryland,69,24894,2
Maryland,70,24129,2
Maryland,71,24523,2
Maryland,72,21557,2
Maryland,73,19579,2
Maryland,74,18209,2
Maryland,75,17008,2
Maryland,76,16429,2
Maryland,77,14891,2
Maryland,78,14246,2
Maryland,79,13785,2
Maryland,80,12641,2
Maryland,81,12405,2
Maryland,82,11857,2
Maryland,83,11215,2
Maryland,84,10753,2
Maryland,85,74567,2
Maryland,999,3074143,2
Massachusetts,0,73200,0
Massachusetts,1,73225,0
Massachusetts,2,72928,0
Massachusetts,3,74279,0
Massachusetts,4,72423,0
Massachusetts,5,72560,0
Massachusetts,6,75291,0
Massachusetts,7,75699,0
Massachusetts,8,75766,0
Massachusetts,9,77006,0
Massachusetts,10,78351,0
Massachusetts,11,78865,0
Massachusetts,12,78514,0
Massachusetts,13,80492,0
Massachusetts,14,81941,0
Massachusetts,15,82203,0
Massachusetts,16,83033,0
Massachusetts,17,84692,0
Massachusetts,18,98829,0
Massachusetts,19,108391,0
Massachusetts,20,104756,0
Massachusetts,21,101938,0
Massachusetts,22,97518,0
Massachusetts,23,91235,0
Massachusetts,24,95114,0
Massachusetts,25,95296,0
Massachusetts,26,96356,0
Massachusetts,27,97320,0
Massachusetts,28,96574,0
Massachusetts,29,95759,0
Massachusetts,30,91228,0
Massachusetts,31,90606,0
Massachusetts,32,89320,0
Massachusetts,33,87083,0
Massachusetts,34,88198,0
Massachusetts,35,83789,0
Massachusetts,36,81388,0
Massachusetts,37,79770,0
Massachusetts,38,77950,0
Massachusetts,39,81197,0
Massachusetts,40,79036,0
Massachusetts,41,80825,0
Massachusetts,42,85619,0
Massachusetts,43,91917,0
Massachusetts,44,94748,0
Massachusetts,45,91609,0
Massachusetts,46,92022,0
Massachusetts,47,93572,0
Massachusetts,48,96167,0
Massachusetts,49,101469,0
Massachusetts,50,102935,0
Massachusetts,51,102013,0
Massachusetts,52,101513,0
Massachusetts,53,102600,0
Massachusetts,54,102167,0
Massachusetts,55,99676,0
Massachusetts,56,98676,0
Massachusetts,57,96754,0
Massachusetts,58,92815,0
Massachusetts,59,91787,0
Massachusetts,60,87639,0
Massachusetts,61,84115,0
